# ngc2298 E(B-V)=0.14, m-M = 15.17
# 	RA		Dec		(B-V)_0	M_u	M_B	M_V	u	B	V	I
4	06 49 30.612	-35 57 00.74	83.25	84.52	89.45	6.19	99.9999	99.9999	20.0460	17.9254
8	06 49 30.425	-36 00 42.10	0.84	4.02	2.94	2.11	19.9127	18.6522	17.7168	16.6974
11	06 49 29.923	-36 01 29.72	84.35	84.53	89.52	5.17	99.9999	99.9999	18.9970	17.2652
17	06 49 29.654	-35 56 30.08	83.69	84.52	89.48	5.79	99.9999	99.9999	19.6320	17.7676
20	06 49 29.218	-36 02 38.69	83.67	84.52	89.47	5.81	99.9999	99.9999	19.6490	18.0517
24	06 49 29.167	-35 56 23.80	0.71	1.54	0.76	0.05	17.4394	16.4794	15.6673	14.7552
29	06 49 28.974	-35 56 29.24	83.53	84.52	89.47	5.93	99.9999	99.9999	19.7810	18.9810
34	06 49 28.444	-35 54 23.96	0.39	84.10	1.88	1.48	99.9999	17.6130	17.1031	16.4662
56	06 49 25.746	-35 55 33.63	0.83	3.53	2.53	1.70	19.4261	18.2397	17.3097	16.2884
66	06 49 25.194	-36 00 36.76	0.58	0.88	0.14	-0.44	16.7734	15.8677	15.1808	14.3404
72	06 49 24.898	-35 57 15.78	83.36	84.52	89.45	6.09	99.9999	99.9999	19.9410	17.7502
79	06 49 24.271	-35 58 03.22	0.84	1.39	0.20	-0.64	17.2850	15.9110	14.9729	14.0741
80	06 49 24.260	-35 57 50.66	0.92	3.81	2.76	1.83	19.7014	18.4611	17.4435	16.2790
95	06 49 23.335	-36 02 11.95	82.92	84.52	89.43	6.50	99.9999	99.9999	20.3630	18.6529
98	06 49 23.241	-35 58 11.24	1.15	84.11	4.34	3.19	99.9999	20.0334	18.7949	17.3510
109	06 49 22.560	-36 02 49.83	83.19	84.52	89.44	6.25	99.9999	99.9999	20.1070	17.5660
111	06 49 22.492	-36 00 33.98	0.69	3.29	2.51	1.81	19.1842	18.2255	17.4251	16.4677
112	06 49 22.410	-36 01 06.97	82.78	84.52	89.42	6.64	99.9999	99.9999	20.4990	17.6731
121	06 49 22.181	-36 00 42.92	0.49	-1.31	-2.01	-2.50	14.5864	13.7247	13.1192	12.4278
131	06 49 21.585	-36 01 55.20	82.57	84.52	89.41	6.83	99.9999	99.9999	20.6980	18.7614
152	06 49 20.350	-36 03 30.20	1.10	3.61	1.99	0.89	19.5053	17.6795	16.4909	15.1014
157	06 49 19.883	-36 00 02.88	1.50	84.11	4.21	2.71	99.9999	19.8826	18.3106	16.2913
161	06 49 19.793	-35 59 10.88	1.36	84.11	4.62	3.26	99.9999	20.2930	18.8569	17.1212
164	06 49 19.710	-35 59 11.54	83.13	84.52	89.44	6.31	99.9999	99.9999	20.1690	18.0088
178	06 49 18.623	-36 03 34.88	0.74	4.30	3.33	2.59	20.1976	19.0443	18.2010	17.1270
188	06 49 18.356	-35 57 09.79	83.21	84.52	89.45	6.23	99.9999	99.9999	20.0860	18.4996
206	06 49 17.160	-35 57 14.67	83.11	84.52	89.44	6.33	99.9999	99.9999	20.1860	18.0941
213	06 49 16.702	-35 55 30.15	1.43	84.11	5.19	3.76	99.9999	20.8657	19.3564	17.0197
228	06 49 15.509	-36 04 26.51	0.83	-0.89	-1.98	-2.81	14.9999	13.7279	12.7997	11.7161
229	06 49 15.625	-35 57 56.52	0.84	2.78	1.62	0.78	18.6744	17.3326	16.3909	15.3269
242	06 49 15.137	-35 58 29.03	1.00	84.11	5.07	4.07	99.9999	20.7668	19.6750	18.0075
276	06 49 13.806	-35 58 59.87	81.97	84.51	89.37	7.40	99.9999	99.9999	21.2800	20.1140
279	06 49 13.702	-35 58 33.71	1.22	84.11	3.30	2.08	99.9999	18.9867	17.6803	16.2429
290	06 49 13.394	-35 58 21.81	83.35	84.52	89.45	6.10	99.9999	99.9999	19.9510	17.8047
317	06 49 12.595	-35 58 19.75	1.37	84.11	3.54	2.17	99.9999	19.2173	17.7740	16.1886
328	06 49 12.165	-36 07 02.55	0.77	-0.29	-1.24	-2.01	15.6065	14.4726	13.6025	12.7535
384	06 49 10.494	-36 04 30.69	1.16	4.18	2.23	1.07	20.0744	17.9168	16.6700	15.1607
388	06 49 10.409	-36 04 20.50	1.23	84.11	3.79	2.56	99.9999	19.4768	18.1615	16.4816
395	06 49 10.285	-36 03 39.15	1.10	84.11	3.76	2.66	99.9999	19.4571	18.2670	16.8923
397	06 49 10.350	-35 57 38.82	82.29	84.51	89.39	7.10	99.9999	99.9999	20.9710	20.0414
422	06 49 09.815	-35 56 59.84	1.09	84.11	4.58	3.49	99.9999	20.2758	19.0918	17.4848
423	06 49 09.699	-35 59 40.06	83.34	84.52	89.45	6.11	99.9999	99.9999	19.9590	17.5139
428	06 49 09.606	-35 58 37.19	83.08	84.52	89.44	6.36	99.9999	99.9999	20.2140	17.6730
490	06 49 08.573	-35 53 39.60	1.23	84.11	3.50	2.27	99.9999	19.1849	17.8705	15.9621
497	06 49 08.345	-35 59 47.25	82.26	84.51	89.39	7.12	99.9999	99.9999	20.9960	20.1436
529	06 49 07.649	-36 06 58.78	0.53	3.66	2.92	2.39	19.5546	18.6529	18.0090	17.1318
530	06 49 07.776	-36 01 14.89	0.63	84.10	5.13	4.50	99.9999	20.8526	20.1116	19.2111
546	06 49 07.503	-36 00 49.57	0.49	4.61	4.22	3.73	20.5095	19.9506	19.3442	18.4906
548	06 49 07.433	-36 02 40.13	0.86	2.82	1.77	0.91	18.7140	17.4742	16.5182	15.4944
596	06 49 06.846	-35 59 09.12	82.21	84.51	89.38	7.17	99.9999	99.9999	21.0440	20.2272
604	06 49 06.751	-35 59 57.71	0.69	0.77	-0.21	-0.90	16.6611	15.5106	14.7111	13.7824
668	06 49 05.886	-35 59 36.65	0.46	84.10	4.62	4.16	99.9999	20.3514	19.7734	18.9424
674	06 49 05.769	-36 02 08.95	0.53	84.10	4.58	4.05	99.9999	20.3081	19.6657	18.8512
676	06 49 05.818	-35 59 34.20	0.49	84.10	5.15	4.66	99.9999	20.8780	20.2759	19.2574
684	06 49 05.787	-35 57 56.62	83.27	84.52	89.45	6.18	99.9999	99.9999	20.0350	17.9935
686	06 49 05.793	-35 56 47.48	1.19	84.11	4.20	3.00	99.9999	19.8864	18.6068	17.2382
699	06 49 05.585	-36 00 18.92	0.37	84.10	4.81	4.44	99.9999	20.5536	20.0607	19.2472
707	06 49 05.496	-36 00 09.19	83.46	84.52	89.46	6.00	99.9999	99.9999	19.8450	17.0448
716	06 49 05.419	-36 00 36.42	0.54	84.10	4.73	4.19	99.9999	20.4573	19.8059	18.9031
722	06 49 05.447	-35 58 04.46	0.69	84.10	5.24	4.55	99.9999	20.9598	20.1630	19.2423
755	06 49 05.146	-35 57 08.38	0.50	84.10	5.25	4.75	99.9999	20.9793	20.3691	19.1971
760	06 49 05.133	-35 55 55.47	82.81	84.52	89.42	6.61	99.9999	99.9999	20.4710	17.8449
781	06 49 04.902	-35 59 54.79	0.27	84.10	4.35	4.08	99.9999	20.0980	19.7028	18.9891
813	06 49 04.811	-35 54 00.12	82.76	84.52	89.42	6.65	99.9999	99.9999	20.5150	18.0304
882	06 49 04.238	-35 56 49.34	83.53	84.52	89.47	5.94	99.9999	99.9999	19.7830	17.5160
900	06 49 04.020	-35 59 57.85	82.12	84.51	89.38	7.25	99.9999	99.9999	21.1310	20.2242
904	06 49 03.902	-36 02 58.08	1.25	-1.20	-3.18	-4.43	14.6923	12.5073	11.1738	9.7735
914	06 49 03.895	-36 00 30.54	0.44	84.10	4.45	4.01	99.9999	20.1834	19.6270	18.3463
925	06 49 03.909	-35 56 48.23	0.69	0.40	-0.64	-1.33	16.2997	15.0839	14.2880	13.3683
933	06 49 03.726	-36 00 46.25	82.50	84.52	89.40	6.90	99.9999	99.9999	20.7660	20.0432
